title,category,brand,price,stars,reviews,isBestSeller
Adidas Sports Product,Sports,Adidas,14.76,5.0,659,0
Sony Electronics Product,Electronics,Sony,6.94,3.5,183,0
Apple Electronics Product,Electronics,Apple,46.51,4.1,150,0
Rain-X Automotive Product,Automotive,Rain-X,206.09,3.8,157,0
DeWalt Tools Product,Tools,DeWalt,14.98,4.1,5214,0
LG Electronics Product,Electronics,LG,64.49,5.0,33,0
Penguin Books Product,Books,Penguin,27.47,4.0,11,0
Nike Clothing Product,Clothing,Nike,43.83,5.0,25,0
Norton Books Product,Books,Norton,120.63,4.2,1431,1
Adidas Sports Product,Sports,Adidas,189.75,5.0,713,0
Fisher-Price Toys Product,Toys,Fisher-Price,59.56,4.2,104066,0
Kraft Food Product,Food,Kraft,20.67,4.8,158,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,73.95,4.1,101,0
H&M Clothing Product,Clothing,H&M,21.27,3.7,183,0
Neutrogena Beauty Product,Beauty,Neutrogena,147.77,3.4,386,0
Fisher-Price Toys Product,Toys,Fisher-Price,17.47,3.7,51,0
DeWalt Tools Product,Tools,DeWalt,12.42,4.7,59,0
Armor All Automotive Product,Automotive,Armor All,20.61,4.3,17,0
Sony Electronics Product,Electronics,Sony,61.1,5.0,159,0
Wilson Sports Product,Sports,Wilson,19.98,3.3,415,0
Samsung Electronics Product,Electronics,Samsung,49.17,3.6,391,0
Nike Sports Product,Sports,Nike,29.38,4.1,2293,0
CeraVe Beauty Product,Beauty,CeraVe,25.18,4.6,1877,0
DeWalt Tools Product,Tools,DeWalt,19.63,4.2,1892,0
Nike Clothing Product,Clothing,Nike,67.31,4.1,337,0
Kellogg's Food Product,Food,Kellogg's,27.72,4.5,1,0
Levi's Clothing Product,Clothing,Levi's,11.94,4.6,942,0
Nike Sports Product,Sports,Nike,110.19,4.4,164,0
Adidas Sports Product,Sports,Adidas,52.83,5.0,248,0
HarperCollins Books Product,Books,HarperCollins,16.38,3.7,57,0
LEGO Toys Product,Toys,LEGO,8.24,3.7,473,0
Penguin Books Product,Books,Penguin,338.29,5.0,10405,0
Meguiar's Automotive Product,Automotive,Meguiar's,24.2,4.3,283,0
Armor All Automotive Product,Automotive,Armor All,11.77,4.0,78,0
CeraVe Beauty Product,Beauty,CeraVe,16.77,4.7,631,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,143.63,3.2,224,0
Meguiar's Automotive Product,Automotive,Meguiar's,43.21,3.2,1355,0
Norton Books Product,Books,Norton,99.86,3.5,44,0
Kraft Food Product,Food,Kraft,95.06,3.9,74,0
LEGO Toys Product,Toys,LEGO,10.77,3.7,10282,0
Zara Clothing Product,Clothing,Zara,51.19,3.9,35,0
Zara Clothing Product,Clothing,Zara,15.16,3.6,32,0
Kellogg's Food Product,Food,Kellogg's,84.56,4.1,7756,0
Bose Electronics Product,Electronics,Bose,11.36,4.2,104,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,65.05,3.5,323,0
Maybelline Beauty Product,Beauty,Maybelline,64.99,4.4,138,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,23.44,4.8,2442,0
Nestle Food Product,Food,Nestle,276.25,3.6,76115,0
Levi's Clothing Product,Clothing,Levi's,12.73,3.3,12,0
HarperCollins Books Product,Books,HarperCollins,203.55,4.7,501,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,26.95,4.1,2074,0
Hasbro Toys Product,Toys,Hasbro,23.26,3.8,6,0
Norton Books Product,Books,Norton,181.96,5.0,285,0
Bosch Automotive Product,Automotive,Bosch,78.31,3.7,487,0
Reebok Sports Product,Sports,Reebok,17.76,3.5,189,0
Wilson Sports Product,Sports,Wilson,28.42,3.8,87,0
Stanley Tools Product,Tools,Stanley,58.05,3.8,73,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,4.99,4.2,165,0
Olay Beauty Product,Beauty,Olay,53.13,4.8,10,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,103.92,4.5,74,0
3M Automotive Product,Automotive,3M,44.76,4.3,105,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,12.29,3.5,971,0
Nestle Food Product,Food,Nestle,11.69,4.6,103,0
Anker Electronics Product,Electronics,Anker,187.34,3.8,3126,0
Apple Electronics Product,Electronics,Apple,99.36,4.9,66,0
Bose Electronics Product,Electronics,Bose,273.96,4.1,107,0
Norton Books Product,Books,Norton,29.92,3.9,31,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,10.32,4.5,166,0
Penguin Books Product,Books,Penguin,24.86,3.6,972,0
Norton Books Product,Books,Norton,18.67,3.6,80,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,4.82,3.8,39,0
Armor All Automotive Product,Automotive,Armor All,8.98,3.8,8335,0
Campbell's Food Product,Food,Campbell's,327.12,4.7,312,0
Fisher-Price Toys Product,Toys,Fisher-Price,84.21,4.2,2774,0
Wilson Sports Product,Sports,Wilson,33.18,5.0,14,0
L'Oreal Beauty Product,Beauty,L'Oreal,40.39,4.8,317,0
Black+Decker Tools Product,Tools,Black+Decker,358.62,3.8,6,0
Makita Tools Product,Tools,Makita,43.56,4.1,28,0
3M Automotive Product,Automotive,3M,24.75,4.8,448,0
Black+Decker Tools Product,Tools,Black+Decker,9.21,3.7,83,0
Stanley Tools Product,Tools,Stanley,3.73,5.0,163,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,15.75,5.0,2892,0
Samsung Electronics Product,Electronics,Samsung,8.73,4.6,607,0
Random House Books Product,Books,Random House,1.64,3.9,1221,1
Meguiar's Automotive Product,Automotive,Meguiar's,144.29,5.0,161,0
Black+Decker Tools Product,Tools,Black+Decker,20.37,4.5,676,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,26.89,4.5,156,0
Kraft Food Product,Food,Kraft,3.6,3.9,221,0
Adidas Sports Product,Sports,Adidas,26.48,3.9,38,0
Nike Clothing Product,Clothing,Nike,8.97,5.0,6,1
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,4.19,4.1,69,0
Neutrogena Beauty Product,Beauty,Neutrogena,55.95,4.1,255,0
Samsung Electronics Product,Electronics,Samsung,36.75,5.0,354,0
Wilson Sports Product,Sports,Wilson,64.96,3.9,332,0
Adidas Sports Product,Sports,Adidas,137.91,3.8,46,0
LEGO Toys Product,Toys,LEGO,23.74,4.5,98,0
3M Automotive Product,Automotive,3M,109.35,3.7,87,0
Under Armour Sports Product,Sports,Under Armour,72.31,5.0,740,0
Campbell's Food Product,Food,Campbell's,31.5,3.2,233,0
Hasbro Toys Product,Toys,Hasbro,18.49,3.5,473,0
Apple Electronics Product,Electronics,Apple,142.3,4.3,39,0
Black+Decker Tools Product,Tools,Black+Decker,19.06,4.2,12,0
Mattel Toys Product,Toys,Mattel,54.19,4.7,1,0
Nike Clothing Product,Clothing,Nike,33.74,4.3,320,0
Nike Clothing Product,Clothing,Nike,25.45,4.3,47,0
Stanley Tools Product,Tools,Stanley,72.53,4.1,13,0
Adidas Clothing Product,Clothing,Adidas,34.6,3.2,4,0
HarperCollins Books Product,Books,HarperCollins,42.17,4.5,62,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,19.29,4.0,33,0
Random House Books Product,Books,Random House,142.83,4.8,17,0
H&M Clothing Product,Clothing,H&M,32.21,4.3,19,0
Wilson Sports Product,Sports,Wilson,23.1,4.8,82,0
Kellogg's Food Product,Food,Kellogg's,43.17,4.5,1419,0
L'Oreal Beauty Product,Beauty,L'Oreal,61.9,2.9,703,0
Makita Tools Product,Tools,Makita,7.47,4.0,492,0
3M Automotive Product,Automotive,3M,26.6,3.9,215,0
L'Oreal Beauty Product,Beauty,L'Oreal,24.68,3.3,4500,0
Kraft Food Product,Food,Kraft,5.41,4.7,276,0
Armor All Automotive Product,Automotive,Armor All,90.72,4.4,98,0
HarperCollins Books Product,Books,HarperCollins,13.18,3.7,98,0
L'Oreal Beauty Product,Beauty,L'Oreal,2.12,3.5,175,0
Kraft Food Product,Food,Kraft,105.77,5.0,16,0
Nike Clothing Product,Clothing,Nike,21.63,3.6,321,0
Makita Tools Product,Tools,Makita,106.31,4.3,63,0
LG Electronics Product,Electronics,LG,18.26,4.0,20,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,2.23,3.5,136,1
Bosch Automotive Product,Automotive,Bosch,149.26,5.0,952,0
Kraft Food Product,Food,Kraft,214.37,4.8,145,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,18.04,3.5,67,0
Bose Electronics Product,Electronics,Bose,20.84,4.6,206,0
Meguiar's Automotive Product,Automotive,Meguiar's,13.09,5.0,61,0
L'Oreal Beauty Product,Beauty,L'Oreal,37.08,3.3,162,0
Milwaukee Tools Product,Tools,Milwaukee,91.55,4.7,214202,0
Apple Electronics Product,Electronics,Apple,35.36,4.5,79,0
Makita Tools Product,Tools,Makita,52.76,4.1,966,0
Wiley Books Product,Books,Wiley,16.75,4.5,189,0
3M Automotive Product,Automotive,3M,27.45,4.9,75,0
Nestle Food Product,Food,Nestle,10.29,3.8,18,0
Reebok Sports Product,Sports,Reebok,32.95,5.0,123,0
L'Oreal Beauty Product,Beauty,L'Oreal,79.91,4.2,0,0
DeWalt Tools Product,Tools,DeWalt,13.86,3.6,35,0
HarperCollins Books Product,Books,HarperCollins,8.22,4.0,144,0
Nike Sports Product,Sports,Nike,7.13,3.5,4937,0
Campbell's Food Product,Food,Campbell's,9.23,4.1,95,0
Wiley Books Product,Books,Wiley,329.15,4.5,3157,0
Fisher-Price Toys Product,Toys,Fisher-Price,126.33,4.1,19,0
HarperCollins Books Product,Books,HarperCollins,12.47,3.7,30,0
Sony Electronics Product,Electronics,Sony,27.67,3.4,1,0
Black+Decker Tools Product,Tools,Black+Decker,11.64,4.2,207,0
Olay Beauty Product,Beauty,Olay,157.34,4.4,521,0
Wiley Books Product,Books,Wiley,181.79,3.0,606,0
Gap Clothing Product,Clothing,Gap,10.32,3.7,36,0
Under Armour Sports Product,Sports,Under Armour,93.58,4.8,43,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,59.01,4.4,990,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,183.5,4.1,18,0
Under Armour Sports Product,Sports,Under Armour,4.03,4.3,1886,0
Gap Clothing Product,Clothing,Gap,19.19,4.7,738,0
Zara Clothing Product,Clothing,Zara,220.27,3.4,3488,0
3M Automotive Product,Automotive,3M,12.68,4.2,4,0
LG Electronics Product,Electronics,LG,324.54,4.6,102,0
Makita Tools Product,Tools,Makita,23.75,4.2,407,0
Meguiar's Automotive Product,Automotive,Meguiar's,43.06,4.1,2322,0
Kellogg's Food Product,Food,Kellogg's,23.64,3.9,1174,0
Adidas Clothing Product,Clothing,Adidas,1.66,4.6,58,0
3M Automotive Product,Automotive,3M,49.96,4.6,299,0
Kraft Food Product,Food,Kraft,13.38,5.0,573,0
Bose Electronics Product,Electronics,Bose,24.79,4.8,9,0
Kraft Food Product,Food,Kraft,50.38,4.3,129,0
Olay Beauty Product,Beauty,Olay,13.31,4.5,114,1
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,89.73,3.5,400,0
Sony Electronics Product,Electronics,Sony,10.36,4.3,6086,0
Wiley Books Product,Books,Wiley,105.95,4.8,111,0
Makita Tools Product,Tools,Makita,20.34,4.5,960,0
Neutrogena Beauty Product,Beauty,Neutrogena,35.67,3.6,490,0
Wilson Sports Product,Sports,Wilson,23.27,3.8,454,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,48.93,4.9,74,0
Maybelline Beauty Product,Beauty,Maybelline,35.2,4.3,28,0
Stanley Tools Product,Tools,Stanley,121.68,4.1,22,0
Anker Electronics Product,Electronics,Anker,151.24,4.7,2,0
Norton Books Product,Books,Norton,19.14,4.3,90,0
Kraft Food Product,Food,Kraft,76.86,4.3,4,0
Apple Electronics Product,Electronics,Apple,38.45,5.0,33,0
Norton Books Product,Books,Norton,78.2,4.9,87,0
Kraft Food Product,Food,Kraft,18.54,4.6,52,0
Makita Tools Product,Tools,Makita,93.91,5.0,4,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,25.29,4.8,2101,0
General Mills Food Product,Food,General Mills,33.36,4.7,47,0
3M Automotive Product,Automotive,3M,38.21,4.3,339,0
Makita Tools Product,Tools,Makita,47.96,4.0,49,0
Gap Clothing Product,Clothing,Gap,3.87,4.8,281,1
H&M Clothing Product,Clothing,H&M,26.73,3.7,723,0
Kellogg's Food Product,Food,Kellogg's,194.3,4.4,53,0
Nestle Food Product,Food,Nestle,52.07,3.6,10,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,46.73,3.7,303,0
Milwaukee Tools Product,Tools,Milwaukee,65.07,3.0,32,1
Nike Sports Product,Sports,Nike,43.16,4.2,529,0
H&M Clothing Product,Clothing,H&M,102.19,4.3,56,0
L'Oreal Beauty Product,Beauty,L'Oreal,43.51,3.3,28,0
Adidas Sports Product,Sports,Adidas,16.48,4.8,62,0
Norton Books Product,Books,Norton,388.18,3.6,21,0
Nestle Food Product,Food,Nestle,91.11,3.6,191,0
Anker Electronics Product,Electronics,Anker,28.8,4.5,97,0
Levi's Clothing Product,Clothing,Levi's,54.38,4.2,330,0
Norton Books Product,Books,Norton,19.56,3.6,402,1
Random House Books Product,Books,Random House,8.71,4.5,56,0
Reebok Sports Product,Sports,Reebok,30.85,3.7,27,0
Zara Clothing Product,Clothing,Zara,8.73,4.2,12710,0
DeWalt Tools Product,Tools,DeWalt,31.86,3.3,483,0
Apple Electronics Product,Electronics,Apple,9.52,4.9,60,0
Fisher-Price Toys Product,Toys,Fisher-Price,49.23,4.5,179,0
Makita Tools Product,Tools,Makita,689.05,4.5,8,0
Bosch Automotive Product,Automotive,Bosch,19.95,4.0,526,0
Makita Tools Product,Tools,Makita,59.58,4.8,293,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,21.45,4.3,135,0
Black+Decker Tools Product,Tools,Black+Decker,11.44,4.0,18,0
CeraVe Beauty Product,Beauty,CeraVe,35.85,3.5,809,1
Neutrogena Beauty Product,Beauty,Neutrogena,46.44,4.2,76,0
Neutrogena Beauty Product,Beauty,Neutrogena,59.18,4.2,55,0
L'Oreal Beauty Product,Beauty,L'Oreal,1.0,4.0,366,0
LG Electronics Product,Electronics,LG,84.72,4.8,183,0
LG Electronics Product,Electronics,LG,74.48,4.5,714,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,23.52,4.8,17,0
H&M Clothing Product,Clothing,H&M,30.22,3.2,353,0
Sony Electronics Product,Electronics,Sony,94.45,4.4,213,0
Samsung Electronics Product,Electronics,Samsung,9.66,4.9,191,0
Adidas Sports Product,Sports,Adidas,145.18,3.8,198,0
Meguiar's Automotive Product,Automotive,Meguiar's,5.8,4.1,3889,0
Makita Tools Product,Tools,Makita,28.32,3.7,309,0
Kellogg's Food Product,Food,Kellogg's,102.36,4.1,101,0
H&M Clothing Product,Clothing,H&M,42.84,4.1,22,0
CeraVe Beauty Product,Beauty,CeraVe,276.57,4.4,37,0
CeraVe Beauty Product,Beauty,CeraVe,14.85,2.9,3,0
L'Oreal Beauty Product,Beauty,L'Oreal,17.05,3.9,29,0
3M Automotive Product,Automotive,3M,101.66,4.3,254,0
3M Automotive Product,Automotive,3M,45.73,5.0,73,0
Stanley Tools Product,Tools,Stanley,15.55,3.4,28,0
Kellogg's Food Product,Food,Kellogg's,33.13,4.1,359,0
LEGO Toys Product,Toys,LEGO,429.4,4.0,21,0
Kellogg's Food Product,Food,Kellogg's,107.0,4.5,182,0
Armor All Automotive Product,Automotive,Armor All,54.82,4.3,378,1
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,136.0,5.0,22471,0
3M Automotive Product,Automotive,3M,23.09,3.9,58,0
L'Oreal Beauty Product,Beauty,L'Oreal,32.75,3.9,1644,0
CeraVe Beauty Product,Beauty,CeraVe,7.08,4.0,76,0
CeraVe Beauty Product,Beauty,CeraVe,62.59,3.3,108,1
Nike Clothing Product,Clothing,Nike,69.59,4.9,1033,0
Makita Tools Product,Tools,Makita,52.28,4.6,496,0
Campbell's Food Product,Food,Campbell's,57.49,4.7,57,1
Sony Electronics Product,Electronics,Sony,4.47,4.6,22,0
Makita Tools Product,Tools,Makita,25.41,4.5,427,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,36.11,5.0,154,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,6.49,4.8,1650,0
Kraft Food Product,Food,Kraft,144.31,4.5,105,0
Stanley Tools Product,Tools,Stanley,9.02,5.0,7,0
Campbell's Food Product,Food,Campbell's,35.31,4.6,302,0
Wilson Sports Product,Sports,Wilson,6.53,4.2,133,0
Neutrogena Beauty Product,Beauty,Neutrogena,145.79,3.3,5,0
Levi's Clothing Product,Clothing,Levi's,7.05,5.0,62,0
Campbell's Food Product,Food,Campbell's,24.84,4.1,139,0
Neutrogena Beauty Product,Beauty,Neutrogena,8.0,3.9,16,0
Mattel Toys Product,Toys,Mattel,51.23,4.8,2338,1
Makita Tools Product,Tools,Makita,22.95,4.8,152,0
Reebok Sports Product,Sports,Reebok,23.73,4.2,94,0
Milwaukee Tools Product,Tools,Milwaukee,16.8,4.4,40,0
Mattel Toys Product,Toys,Mattel,41.34,4.0,85,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,17.84,4.2,120,0
CeraVe Beauty Product,Beauty,CeraVe,21.87,4.4,8,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,17.46,3.9,1923,0
Wilson Sports Product,Sports,Wilson,10.31,3.3,120,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,9.83,5.0,353,0
Nike Sports Product,Sports,Nike,32.35,3.8,541,0
Penguin Books Product,Books,Penguin,62.35,4.0,64,0
Maybelline Beauty Product,Beauty,Maybelline,51.58,2.9,214,0
Armor All Automotive Product,Automotive,Armor All,13.6,4.0,497,0
Nestle Food Product,Food,Nestle,31.57,2.6,159,0
Milwaukee Tools Product,Tools,Milwaukee,56.69,4.6,215,0
3M Automotive Product,Automotive,3M,162.21,3.5,46,0
Bose Electronics Product,Electronics,Bose,55.59,4.4,349,0
LEGO Toys Product,Toys,LEGO,21.12,3.9,127,1
Maybelline Beauty Product,Beauty,Maybelline,29.54,3.9,1060,0
Stanley Tools Product,Tools,Stanley,75.97,4.3,1259,0
Rain-X Automotive Product,Automotive,Rain-X,18.72,3.8,12,0
Maybelline Beauty Product,Beauty,Maybelline,58.36,4.7,346,0
General Mills Food Product,Food,General Mills,86.23,3.2,314,0
Zara Clothing Product,Clothing,Zara,20.29,4.1,838,1
Nike Sports Product,Sports,Nike,10.18,3.8,295,0
Reebok Sports Product,Sports,Reebok,16.39,3.7,92,0
Anker Electronics Product,Electronics,Anker,81.72,4.7,232,0
Meguiar's Automotive Product,Automotive,Meguiar's,46.08,4.7,767,0
Stanley Tools Product,Tools,Stanley,148.96,4.1,312,0
Rain-X Automotive Product,Automotive,Rain-X,55.49,4.5,65,0
Mattel Toys Product,Toys,Mattel,8.25,4.3,173,0
HarperCollins Books Product,Books,HarperCollins,23.75,4.4,242,0
Wiley Books Product,Books,Wiley,65.62,3.8,91,0
Kraft Food Product,Food,Kraft,42.35,4.0,25,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,21.85,3.5,921,0
Wilson Sports Product,Sports,Wilson,15.1,4.0,2320,0
Kellogg's Food Product,Food,Kellogg's,88.4,4.3,141,0
Sony Electronics Product,Electronics,Sony,16.31,4.1,171,0
Wiley Books Product,Books,Wiley,17.23,3.6,228,0
Nestle Food Product,Food,Nestle,47.8,4.1,994,0
Nestle Food Product,Food,Nestle,599.73,5.0,15,0
Black+Decker Tools Product,Tools,Black+Decker,19.12,3.7,648,0
Mattel Toys Product,Toys,Mattel,27.35,3.7,67,0
Nestle Food Product,Food,Nestle,68.44,3.9,2267,0
Levi's Clothing Product,Clothing,Levi's,24.83,2.6,1213,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,200.0,4.6,3,0
Makita Tools Product,Tools,Makita,78.44,4.1,72,0
Norton Books Product,Books,Norton,202.64,2.4,856,0
Penguin Books Product,Books,Penguin,131.15,4.2,1589,0
Samsung Electronics Product,Electronics,Samsung,5.77,5.0,544,0
Kellogg's Food Product,Food,Kellogg's,2.59,3.8,246,0
Neutrogena Beauty Product,Beauty,Neutrogena,84.84,4.1,37,0
Nike Clothing Product,Clothing,Nike,50.16,5.0,38,1
Olay Beauty Product,Beauty,Olay,21.3,3.7,308,0
Adidas Clothing Product,Clothing,Adidas,23.73,4.5,474,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,55.97,4.5,621,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,344.58,4.2,246,0
Apple Electronics Product,Electronics,Apple,172.55,4.3,100,0
Kraft Food Product,Food,Kraft,18.11,3.6,37,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,68.34,4.6,76,0
Makita Tools Product,Tools,Makita,10.36,5.0,1527,0
Nike Sports Product,Sports,Nike,20.77,3.4,1093,0
Meguiar's Automotive Product,Automotive,Meguiar's,51.69,3.8,418,1
Penguin Books Product,Books,Penguin,10.04,4.1,97,0
Adidas Sports Product,Sports,Adidas,185.06,3.8,542,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,42.04,4.5,4,0
Milwaukee Tools Product,Tools,Milwaukee,9.62,5.0,97,0
Neutrogena Beauty Product,Beauty,Neutrogena,22.02,5.0,12,0
Gap Clothing Product,Clothing,Gap,35.82,3.7,24,1
Fisher-Price Toys Product,Toys,Fisher-Price,29.07,4.1,10,0
3M Automotive Product,Automotive,3M,53.01,3.1,50,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,245.22,4.4,219,0
Anker Electronics Product,Electronics,Anker,7.68,4.9,143,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,22.53,4.2,43,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,1068.08,4.3,67,0
Norton Books Product,Books,Norton,20.2,4.8,497,0
Bose Electronics Product,Electronics,Bose,532.61,4.3,97,0
Stanley Tools Product,Tools,Stanley,15.07,4.9,206,0
Under Armour Sports Product,Sports,Under Armour,65.34,4.8,41,0
Armor All Automotive Product,Automotive,Armor All,24.69,3.7,549,0
Nike Sports Product,Sports,Nike,263.79,3.3,500000,0
3M Automotive Product,Automotive,3M,47.24,4.7,987,0
Milwaukee Tools Product,Tools,Milwaukee,110.4,5.0,168,0
Makita Tools Product,Tools,Makita,78.03,4.9,1015,0
Rain-X Automotive Product,Automotive,Rain-X,17.19,3.4,490,0
Adidas Clothing Product,Clothing,Adidas,38.87,4.0,43,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,231.58,4.0,169,0
LEGO Toys Product,Toys,LEGO,27.81,4.2,4,0
Sony Electronics Product,Electronics,Sony,81.83,4.4,346,0
Apple Electronics Product,Electronics,Apple,23.27,4.3,1333,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,181.75,3.4,3881,1
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,145.28,4.5,83,0
Samsung Electronics Product,Electronics,Samsung,107.5,2.8,2,0
Gap Clothing Product,Clothing,Gap,19.83,4.3,120,0
Neutrogena Beauty Product,Beauty,Neutrogena,30.51,4.2,1484,0
Norton Books Product,Books,Norton,54.06,3.7,40,0
Bose Electronics Product,Electronics,Bose,21.44,4.1,335,1
Kellogg's Food Product,Food,Kellogg's,22.25,4.2,2768,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,16.15,4.1,86,0
Rain-X Automotive Product,Automotive,Rain-X,22.34,3.9,14,0
Hasbro Toys Product,Toys,Hasbro,4.25,4.8,37,0
Mattel Toys Product,Toys,Mattel,213.35,3.2,132,0
Under Armour Sports Product,Sports,Under Armour,53.29,3.9,37,0
Neutrogena Beauty Product,Beauty,Neutrogena,3.61,5.0,9,0
Wiley Books Product,Books,Wiley,61.04,4.8,1560,0
Wilson Sports Product,Sports,Wilson,10.92,4.1,106,0
LG Electronics Product,Electronics,LG,18.35,5.0,1047,0
L'Oreal Beauty Product,Beauty,L'Oreal,10.68,3.6,748,0
Bose Electronics Product,Electronics,Bose,254.42,3.8,500000,0
Mattel Toys Product,Toys,Mattel,14.66,4.1,211,0
Kraft Food Product,Food,Kraft,372.91,4.2,42,0
Wilson Sports Product,Sports,Wilson,152.76,2.7,110,0
Random House Books Product,Books,Random House,50.64,3.4,587,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,12.19,4.8,4293,0
Reebok Sports Product,Sports,Reebok,7.6,4.3,51,0
Kellogg's Food Product,Food,Kellogg's,56.99,3.9,388,1
Reebok Sports Product,Sports,Reebok,10.39,3.7,42,0
Meguiar's Automotive Product,Automotive,Meguiar's,42.27,3.4,254,0
CeraVe Beauty Product,Beauty,CeraVe,31.07,3.4,89,0
Under Armour Sports Product,Sports,Under Armour,36.34,4.7,1045,0
Adidas Sports Product,Sports,Adidas,25.27,4.0,91,0
DeWalt Tools Product,Tools,DeWalt,113.9,3.9,1527,0
Olay Beauty Product,Beauty,Olay,174.45,4.0,1988,0
Olay Beauty Product,Beauty,Olay,15.9,4.7,644,0
Gap Clothing Product,Clothing,Gap,4.1,4.7,225,0
Random House Books Product,Books,Random House,65.85,4.1,183,0
Reebok Sports Product,Sports,Reebok,8.56,5.0,254,0
Hasbro Toys Product,Toys,Hasbro,28.53,4.2,0,0
Mattel Toys Product,Toys,Mattel,24.18,2.8,92,0
L'Oreal Beauty Product,Beauty,L'Oreal,248.35,2.8,444,0
L'Oreal Beauty Product,Beauty,L'Oreal,61.51,4.7,334,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,27.06,4.3,241,0
Stanley Tools Product,Tools,Stanley,16.57,3.4,276,0
HarperCollins Books Product,Books,HarperCollins,50.2,4.0,2,0
Armor All Automotive Product,Automotive,Armor All,174.99,4.5,454,0
Adidas Clothing Product,Clothing,Adidas,2.93,4.6,49,0
DeWalt Tools Product,Tools,DeWalt,3.02,4.0,512,1
Meguiar's Automotive Product,Automotive,Meguiar's,42.84,3.9,86,0
Campbell's Food Product,Food,Campbell's,21.54,4.9,182,0
Penguin Books Product,Books,Penguin,43.74,3.9,20,0
LEGO Toys Product,Toys,LEGO,64.14,3.4,145,0
Neutrogena Beauty Product,Beauty,Neutrogena,27.66,4.9,0,0
Adidas Clothing Product,Clothing,Adidas,14.67,4.7,866,0
Apple Electronics Product,Electronics,Apple,81.23,4.1,35,0
LG Electronics Product,Electronics,LG,42.68,4.5,199,0
Sony Electronics Product,Electronics,Sony,188.27,3.4,151,0
3M Automotive Product,Automotive,3M,4.02,4.5,39,0
Milwaukee Tools Product,Tools,Milwaukee,5.45,4.2,16,0
General Mills Food Product,Food,General Mills,91.1,3.7,52,0
LEGO Toys Product,Toys,LEGO,36.32,3.8,2,0
H&M Clothing Product,Clothing,H&M,10.0,4.0,71,0
Apple Electronics Product,Electronics,Apple,11.61,4.1,234,0
Rain-X Automotive Product,Automotive,Rain-X,20.12,4.6,229,0
Olay Beauty Product,Beauty,Olay,20.12,5.0,8,0
Nike Clothing Product,Clothing,Nike,324.89,4.0,196,0
Black+Decker Tools Product,Tools,Black+Decker,3.26,4.0,105,0
3M Automotive Product,Automotive,3M,907.35,4.0,25,0
Penguin Books Product,Books,Penguin,16.56,3.8,2236,0
Bosch Automotive Product,Automotive,Bosch,82.38,4.1,600,0
Nestle Food Product,Food,Nestle,84.44,4.3,607,0
General Mills Food Product,Food,General Mills,33.73,3.7,11,0
